idx,sample_id,image_path,text_source,image_source,fake_cls,gt_answers,label
1075,train_001075,/real/wash_test_500/wash_test_75.png,VisualNews,VisualNews,original,True,0
1076,train_001076,/real/wash_test_500/wash_test_76.png,VisualNews,VisualNews,original,True,0
1077,train_001077,/real/wash_test_500/wash_test_77.png,VisualNews,VisualNews,original,True,0
1078,train_001078,/real/wash_test_500/wash_test_78.png,VisualNews,VisualNews,original,True,0
1079,train_001079,/real/wash_test_500/wash_test_79.png,VisualNews,VisualNews,original,True,0
1080,train_001080,/real/wash_test_500/wash_test_80.png,VisualNews,VisualNews,original,True,0
1081,train_001081,/real/wash_test_500/wash_test_81.png,VisualNews,VisualNews,original,True,0
1082,train_001082,/real/wash_test_500/wash_test_82.png,VisualNews,VisualNews,original,True,0
1083,train_001083,/real/wash_test_500/wash_test_83.png,VisualNews,VisualNews,original,True,0
1084,train_001084,/real/wash_test_500/wash_test_84.png,VisualNews,VisualNews,original,True,0
1085,train_001085,/real/wash_test_500/wash_test_85.png,VisualNews,VisualNews,original,True,0
1086,train_001086,/real/wash_test_500/wash_test_86.png,VisualNews,VisualNews,original,True,0
1087,train_001087,/real/wash_test_500/wash_test_87.png,VisualNews,VisualNews,original,True,0
1088,train_001088,/real/wash_test_500/wash_test_88.png,VisualNews,VisualNews,original,True,0
1089,train_001089,/real/wash_test_500/wash_test_89.png,VisualNews,VisualNews,original,True,0
1090,train_001090,/real/wash_test_500/wash_test_90.png,VisualNews,VisualNews,original,True,0
1091,train_001091,/real/wash_test_500/wash_test_91.png,VisualNews,VisualNews,original,True,0
1092,train_001092,/real/wash_test_500/wash_test_92.png,VisualNews,VisualNews,original,True,0
1093,train_001093,/real/wash_test_500/wash_test_93.png,VisualNews,VisualNews,original,True,0
1094,train_001094,/real/wash_test_500/wash_test_94.png,VisualNews,VisualNews,original,True,0
1095,train_001095,/real/wash_test_500/wash_test_95.png,VisualNews,VisualNews,original,True,0
1096,train_001096,/real/wash_test_500/wash_test_96.png,VisualNews,VisualNews,original,True,0
1097,train_001097,/real/wash_test_500/wash_test_97.png,VisualNews,VisualNews,original,True,0
1098,train_001098,/real/wash_test_500/wash_test_98.png,VisualNews,VisualNews,original,True,0
1099,train_001099,/real/wash_test_500/wash_test_99.png,VisualNews,VisualNews,original,True,0
1100,train_001100,/real/wash_test_500/wash_test_100.png,VisualNews,VisualNews,original,True,0
1101,train_001101,/real/wash_test_500/wash_test_101.png,VisualNews,VisualNews,original,True,0
1102,train_001102,/real/wash_test_500/wash_test_102.png,VisualNews,VisualNews,original,True,0
1103,train_001103,/real/wash_test_500/wash_test_103.png,VisualNews,VisualNews,original,True,0
1104,train_001104,/real/wash_test_500/wash_test_104.png,VisualNews,VisualNews,original,True,0
1105,train_001105,/real/wash_test_500/wash_test_105.png,VisualNews,VisualNews,original,True,0
1106,train_001106,/real/wash_test_500/wash_test_106.png,VisualNews,VisualNews,original,True,0
1107,train_001107,/real/wash_test_500/wash_test_107.png,VisualNews,VisualNews,original,True,0
1108,train_001108,/real/wash_test_500/wash_test_108.png,VisualNews,VisualNews,original,True,0
1109,train_001109,/real/wash_test_500/wash_test_109.png,VisualNews,VisualNews,original,True,0
1110,train_001110,/real/wash_test_500/wash_test_110.png,VisualNews,VisualNews,original,True,0
1111,train_001111,/real/wash_test_500/wash_test_111.png,VisualNews,VisualNews,original,True,0
1112,train_001112,/real/wash_test_500/wash_test_112.png,VisualNews,VisualNews,original,True,0
1113,train_001113,/real/wash_test_500/wash_test_113.png,VisualNews,VisualNews,original,True,0
1114,train_001114,/real/wash_test_500/wash_test_114.png,VisualNews,VisualNews,original,True,0
1115,train_001115,/real/wash_test_500/wash_test_115.png,VisualNews,VisualNews,original,True,0
1116,train_001116,/real/wash_test_500/wash_test_116.png,VisualNews,VisualNews,original,True,0
1117,train_001117,/real/wash_test_500/wash_test_117.png,VisualNews,VisualNews,original,True,0
1118,train_001118,/real/wash_test_500/wash_test_118.png,VisualNews,VisualNews,original,True,0
1119,train_001119,/real/wash_test_500/wash_test_119.png,VisualNews,VisualNews,original,True,0
1120,train_001120,/real/wash_test_500/wash_test_120.png,VisualNews,VisualNews,original,True,0
1121,train_001121,/real/wash_test_500/wash_test_121.png,VisualNews,VisualNews,original,True,0
1122,train_001122,/real/wash_test_500/wash_test_122.png,VisualNews,VisualNews,original,True,0
1123,train_001123,/real/wash_test_500/wash_test_123.png,VisualNews,VisualNews,original,True,0
1124,train_001124,/real/wash_test_500/wash_test_124.png,VisualNews,VisualNews,original,True,0
1125,train_001125,/real/wash_test_500/wash_test_125.png,VisualNews,VisualNews,original,True,0
1126,train_001126,/real/wash_test_500/wash_test_126.png,VisualNews,VisualNews,original,True,0
1127,train_001127,/real/wash_test_500/wash_test_127.png,VisualNews,VisualNews,original,True,0
1128,train_001128,/real/wash_test_500/wash_test_128.png,VisualNews,VisualNews,original,True,0
1129,train_001129,/real/wash_test_500/wash_test_129.png,VisualNews,VisualNews,original,True,0
1130,train_001130,/real/wash_test_500/wash_test_130.png,VisualNews,VisualNews,original,True,0
1131,train_001131,/real/wash_test_500/wash_test_131.png,VisualNews,VisualNews,original,True,0
1132,train_001132,/real/wash_test_500/wash_test_132.png,VisualNews,VisualNews,original,True,0
1133,train_001133,/real/wash_test_500/wash_test_133.png,VisualNews,VisualNews,original,True,0
1134,train_001134,/real/wash_test_500/wash_test_134.png,VisualNews,VisualNews,original,True,0
1135,train_001135,/real/wash_test_500/wash_test_135.png,VisualNews,VisualNews,original,True,0
1136,train_001136,/real/wash_test_500/wash_test_136.png,VisualNews,VisualNews,original,True,0
1137,train_001137,/real/wash_test_500/wash_test_137.png,VisualNews,VisualNews,original,True,0
1138,train_001138,/real/wash_test_500/wash_test_138.png,VisualNews,VisualNews,original,True,0
1139,train_001139,/real/wash_test_500/wash_test_139.png,VisualNews,VisualNews,original,True,0
1140,train_001140,/real/wash_test_500/wash_test_140.png,VisualNews,VisualNews,original,True,0
1141,train_001141,/real/wash_test_500/wash_test_141.png,VisualNews,VisualNews,original,True,0
1142,train_001142,/real/wash_test_500/wash_test_142.png,VisualNews,VisualNews,original,True,0
1143,train_001143,/real/wash_test_500/wash_test_143.png,VisualNews,VisualNews,original,True,0
1144,train_001144,/real/wash_test_500/wash_test_144.png,VisualNews,VisualNews,original,True,0
1145,train_001145,/real/wash_test_500/wash_test_145.png,VisualNews,VisualNews,original,True,0
1146,train_001146,/real/wash_test_500/wash_test_146.png,VisualNews,VisualNews,original,True,0
1147,train_001147,/real/wash_test_500/wash_test_147.png,VisualNews,VisualNews,original,True,0
1148,train_001148,/real/wash_test_500/wash_test_148.png,VisualNews,VisualNews,original,True,0
1149,train_001149,/real/wash_test_500/wash_test_149.png,VisualNews,VisualNews,original,True,0
1150,train_001150,/real/wash_test_500/wash_test_150.png,VisualNews,VisualNews,original,True,0
1151,train_001151,/real/wash_test_500/wash_test_151.png,VisualNews,VisualNews,original,True,0
1152,train_001152,/real/wash_test_500/wash_test_152.png,VisualNews,VisualNews,original,True,0
1153,train_001153,/real/wash_test_500/wash_test_153.png,VisualNews,VisualNews,original,True,0
1154,train_001154,/real/wash_test_500/wash_test_154.png,VisualNews,VisualNews,original,True,0
1155,train_001155,/real/wash_test_500/wash_test_155.png,VisualNews,VisualNews,original,True,0
1156,train_001156,/real/wash_test_500/wash_test_156.png,VisualNews,VisualNews,original,True,0
1157,train_001157,/real/wash_test_500/wash_test_157.png,VisualNews,VisualNews,original,True,0
1158,train_001158,/real/wash_test_500/wash_test_158.png,VisualNews,VisualNews,original,True,0
1159,train_001159,/real/wash_test_500/wash_test_159.png,VisualNews,VisualNews,original,True,0
1160,train_001160,/real/wash_test_500/wash_test_160.png,VisualNews,VisualNews,original,True,0
1161,train_001161,/real/wash_test_500/wash_test_161.png,VisualNews,VisualNews,original,True,0
1162,train_001162,/real/wash_test_500/wash_test_162.png,VisualNews,VisualNews,original,True,0
1163,train_001163,/real/wash_test_500/wash_test_163.png,VisualNews,VisualNews,original,True,0
1164,train_001164,/real/wash_test_500/wash_test_164.png,VisualNews,VisualNews,original,True,0
1165,train_001165,/real/wash_test_500/wash_test_165.png,VisualNews,VisualNews,original,True,0
1166,train_001166,/real/wash_test_500/wash_test_166.png,VisualNews,VisualNews,original,True,0
1167,train_001167,/real/wash_test_500/wash_test_167.png,VisualNews,VisualNews,original,True,0
1168,train_001168,/real/wash_test_500/wash_test_168.png,VisualNews,VisualNews,original,True,0
1169,train_001169,/real/wash_test_500/wash_test_169.png,VisualNews,VisualNews,original,True,0
1170,train_001170,/real/wash_test_500/wash_test_170.png,VisualNews,VisualNews,original,True,0
1171,train_001171,/real/wash_test_500/wash_test_171.png,VisualNews,VisualNews,original,True,0
1172,train_001172,/real/wash_test_500/wash_test_172.png,VisualNews,VisualNews,original,True,0
1173,train_001173,/real/wash_test_500/wash_test_173.png,VisualNews,VisualNews,original,True,0
1174,train_001174,/real/wash_test_500/wash_test_174.png,VisualNews,VisualNews,original,True,0
1175,train_001175,/real/wash_test_500/wash_test_175.png,VisualNews,VisualNews,original,True,0
1176,train_001176,/real/wash_test_500/wash_test_176.png,VisualNews,VisualNews,original,True,0
1177,train_001177,/real/wash_test_500/wash_test_177.png,VisualNews,VisualNews,original,True,0
1178,train_001178,/real/wash_test_500/wash_test_178.png,VisualNews,VisualNews,original,True,0
1179,train_001179,/real/wash_test_500/wash_test_179.png,VisualNews,VisualNews,original,True,0
1180,train_001180,/real/wash_test_500/wash_test_180.png,VisualNews,VisualNews,original,True,0
1181,train_001181,/real/wash_test_500/wash_test_181.png,VisualNews,VisualNews,original,True,0
1182,train_001182,/real/wash_test_500/wash_test_182.png,VisualNews,VisualNews,original,True,0
1183,train_001183,/real/wash_test_500/wash_test_183.png,VisualNews,VisualNews,original,True,0
1184,train_001184,/real/wash_test_500/wash_test_184.png,VisualNews,VisualNews,original,True,0
1185,train_001185,/real/wash_test_500/wash_test_185.png,VisualNews,VisualNews,original,True,0
1186,train_001186,/real/wash_test_500/wash_test_186.png,VisualNews,VisualNews,original,True,0
1187,train_001187,/real/wash_test_500/wash_test_187.png,VisualNews,VisualNews,original,True,0
1188,train_001188,/real/wash_test_500/wash_test_188.png,VisualNews,VisualNews,original,True,0
1189,train_001189,/real/wash_test_500/wash_test_189.png,VisualNews,VisualNews,original,True,0
1190,train_001190,/real/wash_test_500/wash_test_190.png,VisualNews,VisualNews,original,True,0
1191,train_001191,/real/wash_test_500/wash_test_191.png,VisualNews,VisualNews,original,True,0
1192,train_001192,/real/wash_test_500/wash_test_192.png,VisualNews,VisualNews,original,True,0
1193,train_001193,/real/wash_test_500/wash_test_193.png,VisualNews,VisualNews,original,True,0
1194,train_001194,/real/wash_test_500/wash_test_194.png,VisualNews,VisualNews,original,True,0
1195,train_001195,/real/wash_test_500/wash_test_195.png,VisualNews,VisualNews,original,True,0
1196,train_001196,/real/wash_test_500/wash_test_196.png,VisualNews,VisualNews,original,True,0
1197,train_001197,/real/wash_test_500/wash_test_197.png,VisualNews,VisualNews,original,True,0
1198,train_001198,/real/wash_test_500/wash_test_198.png,VisualNews,VisualNews,original,True,0
1199,train_001199,/real/wash_test_500/wash_test_199.png,VisualNews,VisualNews,original,True,0
1200,train_001200,/real/wash_test_500/wash_test_200.png,VisualNews,VisualNews,original,True,0
1201,train_001201,/real/wash_test_500/wash_test_201.png,VisualNews,VisualNews,original,True,0
1202,train_001202,/real/wash_test_500/wash_test_202.png,VisualNews,VisualNews,original,True,0
1203,train_001203,/real/wash_test_500/wash_test_203.png,VisualNews,VisualNews,original,True,0
1204,train_001204,/real/wash_test_500/wash_test_204.png,VisualNews,VisualNews,original,True,0
1205,train_001205,/real/wash_test_500/wash_test_205.png,VisualNews,VisualNews,original,True,0
1206,train_001206,/real/wash_test_500/wash_test_206.png,VisualNews,VisualNews,original,True,0
1207,train_001207,/real/wash_test_500/wash_test_207.png,VisualNews,VisualNews,original,True,0
1208,train_001208,/real/wash_test_500/wash_test_208.png,VisualNews,VisualNews,original,True,0
1209,train_001209,/real/wash_test_500/wash_test_209.png,VisualNews,VisualNews,original,True,0
1210,train_001210,/real/wash_test_500/wash_test_210.png,VisualNews,VisualNews,original,True,0
1211,train_001211,/real/wash_test_500/wash_test_211.png,VisualNews,VisualNews,original,True,0
1212,train_001212,/real/wash_test_500/wash_test_212.png,VisualNews,VisualNews,original,True,0
1213,train_001213,/real/wash_test_500/wash_test_213.png,VisualNews,VisualNews,original,True,0
1214,train_001214,/real/wash_test_500/wash_test_214.png,VisualNews,VisualNews,original,True,0
1215,train_001215,/real/wash_test_500/wash_test_215.png,VisualNews,VisualNews,original,True,0
1216,train_001216,/real/wash_test_500/wash_test_216.png,VisualNews,VisualNews,original,True,0
1217,train_001217,/real/wash_test_500/wash_test_217.png,VisualNews,VisualNews,original,True,0
1218,train_001218,/real/wash_test_500/wash_test_218.png,VisualNews,VisualNews,original,True,0
1219,train_001219,/real/wash_test_500/wash_test_219.png,VisualNews,VisualNews,original,True,0
1220,train_001220,/real/wash_test_500/wash_test_220.png,VisualNews,VisualNews,original,True,0
1221,train_001221,/real/wash_test_500/wash_test_221.png,VisualNews,VisualNews,original,True,0
1222,train_001222,/real/wash_test_500/wash_test_222.png,VisualNews,VisualNews,original,True,0
1223,train_001223,/real/wash_test_500/wash_test_223.png,VisualNews,VisualNews,original,True,0
1224,train_001224,/real/wash_test_500/wash_test_224.png,VisualNews,VisualNews,original,True,0
1225,train_001225,/real/wash_test_500/wash_test_225.png,VisualNews,VisualNews,original,True,0
1226,train_001226,/real/wash_test_500/wash_test_226.png,VisualNews,VisualNews,original,True,0
1227,train_001227,/real/wash_test_500/wash_test_227.png,VisualNews,VisualNews,original,True,0
1228,train_001228,/real/wash_test_500/wash_test_228.png,VisualNews,VisualNews,original,True,0
1229,train_001229,/real/wash_test_500/wash_test_229.png,VisualNews,VisualNews,original,True,0
1230,train_001230,/real/wash_test_500/wash_test_230.png,VisualNews,VisualNews,original,True,0
1231,train_001231,/real/wash_test_500/wash_test_231.png,VisualNews,VisualNews,original,True,0
1232,train_001232,/real/wash_test_500/wash_test_232.png,VisualNews,VisualNews,original,True,0
1233,train_001233,/real/wash_test_500/wash_test_233.png,VisualNews,VisualNews,original,True,0
1234,train_001234,/real/wash_test_500/wash_test_234.png,VisualNews,VisualNews,original,True,0
1235,train_001235,/real/wash_test_500/wash_test_235.png,VisualNews,VisualNews,original,True,0
1236,train_001236,/real/wash_test_500/wash_test_236.png,VisualNews,VisualNews,original,True,0
1237,train_001237,/real/wash_test_500/wash_test_237.png,VisualNews,VisualNews,original,True,0
1238,train_001238,/real/wash_test_500/wash_test_238.png,VisualNews,VisualNews,original,True,0
