sample_id,deberta_score,entity_count,has_evidence
train_002986,0.5,1,0
train_002987,0.5,1,0
train_002988,0.5,1,0
train_002989,0.5,1,0
train_002990,0.5,1,0
train_002991,0.5,4,0
train_002992,0.5,2,0
train_002993,0.5,4,0
train_002994,0.06760805,1,1
train_002995,0.2691538,1,1
train_002996,0.5,2,0
train_002997,0.5,2,0
train_002998,0.001497655,4,1
train_002999,0.0031327354,4,1
train_003000,0.5,2,0
train_003001,0.5,1,0
train_003002,0.5,2,0
train_003003,0.5,2,0
train_003004,0.013467972,2,1
train_003005,0.015235022,2,1
train_003006,0.030035013,3,1
train_003007,0.5,1,0
train_003008,0.5,1,0
train_003009,0.0020195385,2,1
train_003010,0.5,1,0
train_003011,0.007065842,2,1
train_003012,0.5,1,0
train_003013,0.008499978,1,1
train_003014,0.0021186122,2,1
train_003015,0.5,1,0
train_003016,0.5,1,0
train_003017,0.0025820814,1,1
train_003018,0.0020343503,2,1
train_003019,0.030898299,1,1
train_003020,0.10395906,1,1
train_003021,0.5,1,0
train_003022,0.5,1,0
train_003023,0.5,2,0
train_003024,0.0066863084,2,1
train_003025,0.5,2,0
train_003026,0.5,1,0
train_003027,0.5,1,0
train_003028,0.0031014518,2,1
train_003029,0.97273815,1,1
train_003030,1.6916114e-05,2,1
train_003031,3.1613654e-05,1,1
train_003032,0.5,1,0
train_003033,0.5,2,0
train_003034,0.5,2,0
train_003035,0.5,2,0
train_003036,0.0014630139,3,1
train_003037,0.008075023,1,1
train_003038,0.0037044934,2,1
train_003039,0.068314314,2,1
train_003040,0.001163273,2,1
train_003041,0.0005864509,1,1
train_003042,0.00010867603,1,1
train_003043,0.01153495,1,1
train_003044,0.0030849034,1,1
train_003045,0.5,2,0
train_003046,0.027340911,2,1
train_003047,0.5,1,0
train_003048,0.5,2,0
train_003049,0.0073210397,1,1
train_003050,0.5,1,0
train_003051,0.5,3,0
train_003052,0.0005409218,1,1
train_003053,0.0026052345,2,1
train_003054,0.003716527,2,1
train_003055,0.007619292,1,1
train_003056,0.5,1,0
train_003057,0.5,1,0
train_003058,0.5,1,0
train_003059,0.0024982668,2,1
train_003060,0.5,1,0
train_003061,0.00018209836,1,1
train_003062,0.017499795,2,1
train_003063,0.5,1,0
train_003064,0.11843385,2,1
train_003065,0.5,1,0
train_003066,0.5,2,0
train_003067,0.5,1,0
train_003068,0.0055470043,1,1
train_003069,0.0004990945,2,1
train_003070,0.00033576632,1,1
train_003071,0.5,1,0
train_003072,0.5,1,0
train_003073,0.5,1,0
train_003074,0.5,1,0
train_003075,0.5,2,0
train_003076,0.0066553196,1,1
train_003077,0.5,1,0
train_003078,0.5,1,0
train_003079,0.00011889961,2,1
train_003080,0.07453904,2,1
train_003081,0.5,3,0
train_003082,0.008075041,1,1
train_003083,0.0043518073,3,1
train_003084,0.5,2,0
train_003085,0.18640316,3,1
train_003086,0.017476998,1,1
train_003087,0.019352844,2,1
train_003088,0.5,2,0
train_003089,0.008696516,2,1
train_003090,0.5,1,0
train_003091,0.06977733,2,1
train_003092,0.5,2,0
train_003093,0.5,1,0
train_003094,0.5,1,0
train_003095,0.5,1,0
train_003096,0.01167295,1,1
train_003097,0.5,2,0
train_003098,0.0022953383,3,1
train_003099,0.0030428274,2,1
train_003100,0.011501506,2,1
train_003101,0.0034567823,1,1
train_003102,0.0057235085,1,1
train_003103,0.5,1,0
train_003104,0.01458684,2,1
train_003105,0.00020888018,2,1
train_003106,0.0027534682,2,1
train_003107,0.5,2,0
train_003108,0.5,1,0
train_003109,0.023372298,4,1
train_003110,0.9029649,1,1
train_003111,0.00040544313,1,1
train_003112,0.0032660123,1,1
train_003113,0.5,1,0
train_003114,0.0035950923,3,1
train_003115,0.00057509204,2,1
train_003116,0.00037448877,1,1
train_003117,0.00555686,2,1
train_003118,0.003205477,3,1
train_003119,0.5,1,0
train_003120,0.0024404612,2,1
train_003121,0.0006859277,1,1
train_003122,0.0042360327,1,1
train_003123,2.9306077e-05,1,1
train_003124,0.046340507,1,1
train_003125,0.5,1,0
train_003126,0.5,1,0
train_003127,0.0010758323,2,1
train_003128,0.029649278,2,1
train_003129,0.5,1,0
train_003130,0.09261703,1,1
train_003131,0.00063516863,2,1
train_003132,0.0044837017,2,1
train_003133,0.5,1,0
train_003134,3.809553e-05,2,1
train_003135,0.5,2,0
train_003136,0.0069449716,1,1
train_003137,0.0017931581,1,1
train_003138,0.007879419,1,1
train_003139,0.027400514,2,1
train_003140,0.010794875,2,1
train_003141,0.5,3,0
train_003142,0.0044413675,1,1
train_003143,0.5,2,0
train_003144,0.5,1,0
train_003145,0.5,1,0
train_003146,0.5,1,0
train_003147,0.0032697255,2,1
train_003148,0.2517706,1,1
train_003149,0.5,1,0
train_003150,0.07288453,1,1
train_003151,0.0032726298,3,1
train_003152,0.5,1,0
train_003153,0.5,1,0
train_003154,0.008293383,3,1
train_003155,0.0016690552,2,1
train_003156,0.0027011011,1,1
train_003157,0.5,2,0
train_003158,0.007306626,1,1
train_003159,0.5,1,0
train_003160,0.00020009732,2,1
train_003161,0.08205415,2,1
train_003162,0.006583278,2,1
train_003163,0.5,1,0
train_003164,0.5,2,0
train_003165,0.5,2,0
train_003166,0.5,2,0
train_003167,0.5,2,0
train_003168,0.0018830443,2,1
train_003169,0.0018323204,1,1
train_003170,0.5,1,0
train_003171,0.0007223342,2,1
train_003172,0.5,2,0
train_003173,0.5,2,0
train_003174,0.0016531289,1,1
train_003175,0.5,1,0
train_003176,0.0008787562,2,1
train_003177,0.5,1,0
train_003178,0.00016582452,2,1
train_003179,0.0008481204,1,1
train_003180,0.038539022,3,1
train_003181,0.0015968548,1,1
train_003182,0.5,2,0
train_003183,0.0003129895,1,1
train_003184,0.5,1,0
train_003185,0.0025524728,2,1
train_003186,0.03063321,1,1
train_003187,0.0012188584,1,1
train_003188,0.0026913784,1,1
train_003189,0.008809453,2,1
train_003190,0.006854413,1,1
train_003191,0.0020208764,4,1
train_003192,0.00025536222,1,1
train_003193,0.5,1,0
train_003194,0.068966165,1,1
train_003195,0.5,2,0
train_003196,0.5,1,0
train_003197,0.5,1,0
train_003198,0.004523115,3,1
train_003199,0.00010828118,2,1
train_003200,0.2009183,3,1
train_003201,0.5,3,0
train_003202,0.5,1,0
train_003203,0.0030356222,1,1
train_003204,0.5,1,0
train_003205,0.5,2,0
train_003206,0.5,2,0
train_003207,0.0001045916,2,1
train_003208,0.02508514,2,1
train_003209,0.5,1,0
train_003210,0.0016586367,1,1
train_003211,0.0032240248,1,1
train_003212,0.6387588,3,1
train_003213,0.0010323586,2,1
train_003214,0.5,2,0
train_003215,0.00020431334,2,1
train_003216,0.5,1,0
train_003217,0.017479397,2,1
train_003218,0.5,2,0
train_003219,0.5,1,0
train_003220,0.011181356,2,1
train_003221,0.5,1,0
train_003222,0.5,1,0
train_003223,0.5,1,0
train_003224,0.037944376,1,1
train_003225,0.0010822499,2,1
train_003226,0.5,1,0
train_003227,0.00058829767,3,1
train_003228,6.567949e-05,2,1
train_003229,0.5,1,0
train_003230,0.38121173,1,1
train_003231,0.00019628843,2,1
train_003232,0.010829243,2,1
train_003233,0.5,1,0
train_003234,0.030576037,1,1
train_003235,0.006298412,2,1
train_003236,0.5,1,0
train_003237,0.5,1,0
train_003238,0.5,1,0
train_003239,0.0013678123,1,1
train_003240,0.0111815715,1,1
train_003241,2.22146e-05,2,1
train_003242,0.00071608275,2,1
train_003243,0.5,2,0
train_003244,0.5,2,0
train_003245,0.5,2,0
train_003246,0.5,2,0
train_003247,0.03824167,2,1
train_003248,0.009073007,2,1
train_003249,0.5,1,0
train_003250,0.5,1,0
train_003251,0.5,1,0
train_003252,0.5,1,0
train_003253,0.0016574329,1,1
train_003254,0.00022166924,2,1
train_003255,0.032296237,2,1
train_003256,0.5,3,0
train_003257,7.757615e-05,1,1
train_003258,0.00092416717,2,1
train_003259,0.000114890296,2,1
train_003260,0.5,1,0
train_003261,4.5162382e-05,1,1
train_003262,0.5,1,0
train_003263,0.002793339,3,1
train_003264,0.0054378,4,1
train_003265,0.0037141864,1,1
train_003266,0.3112245,2,1
train_003267,0.014353092,2,1
train_003268,0.00010984725,1,1
train_003269,0.00222599,1,1
train_003270,0.000120287215,1,1
train_003271,0.00042574422,3,1
train_003272,0.001008846,1,1
train_003273,0.5,1,0
train_003274,0.5,1,0
train_003275,0.00043700356,2,1
train_003276,0.002300783,1,1
train_003277,0.5,1,0
train_003278,0.06763369,1,1
train_003279,0.0034197916,1,1
train_003280,0.5,1,0
train_003281,0.0061500454,1,1
train_003282,0.0013453105,2,1
train_003283,0.0996667,2,1
train_003284,0.5,1,0
train_003285,0.5,1,0
train_003286,0.5,1,0
train_003287,0.030425845,2,1
train_003288,0.5,2,0
train_003289,0.5,3,0
train_003290,0.5,1,0
train_003291,0.00021588887,2,1
train_003292,0.5,1,0
train_003293,0.0057766857,2,1
train_003294,0.5,2,0
train_003295,0.021854626,3,1
train_003296,0.5,1,0
train_003297,0.5,1,0
train_003298,0.0014109872,2,1
train_003299,0.0046263556,1,1
train_003300,6.73329e-05,3,1
train_003301,0.0029250742,1,1
train_003302,0.5,1,0
train_003303,0.013996586,4,1
train_003304,0.0057017007,1,1
train_003305,0.13234815,1,1
train_003306,0.0008162041,2,1
train_003307,0.00015241484,4,1
train_003308,0.5,3,0
train_003309,0.5,1,0
train_003310,0.0027396325,1,1
train_003311,0.5,2,0
train_003312,0.5,1,0
train_003313,0.008157953,1,1
train_003314,0.0008495116,1,1
train_003315,0.000784688,1,1
train_003316,0.0017374116,2,1
train_003317,0.5,2,0
train_003318,0.5,2,0
train_003319,0.003724394,1,1
train_003320,0.5,1,0
train_003321,0.013673055,1,1
train_003322,0.5,2,0
train_003323,0.0014146293,1,1
train_003324,0.00082899205,2,1
train_003325,0.5,1,0
train_003326,0.07197921,2,1
train_003327,0.000234921,1,1
train_003328,0.5,2,0
train_003329,0.011026818,1,1
train_003330,0.9929397,2,1
train_003331,0.5,1,0
train_003332,0.5,1,0
train_003333,0.5,1,0
train_003334,0.011746724,2,1
train_003335,0.5,1,0
train_003336,0.00025117528,1,1
train_003337,0.00029905105,2,1
train_003338,0.0055482932,2,1
train_003339,0.5,1,0
train_003340,0.00021691858,1,1
train_003341,0.0714565,2,1
train_003342,0.5,1,0
train_003343,2.4613386e-05,1,1
train_003344,0.5,4,0
train_003345,0.5,1,0
train_003346,0.041733906,1,1
train_003347,0.047866765,1,1
train_003348,0.5,1,0
train_003349,0.010641225,2,1
train_003350,0.0011947675,1,1
train_003351,0.009926631,2,1
train_003352,0.05835373,1,1
train_003353,0.000740516,2,1
train_003354,0.5,1,0
train_003355,0.020599414,2,1
train_003356,0.5,2,0
train_003357,0.00046800432,1,1
train_003358,0.0010052405,1,1
train_003359,0.5,1,0
train_003360,0.0014776234,1,1
train_003361,0.5,2,0
train_003362,0.5,1,0
train_003363,0.5,1,0
train_003364,0.019471413,1,1
train_003365,0.00024653497,1,1
train_003366,0.0001887013,2,1
train_003367,0.00071757653,1,1
train_003368,0.5,2,0
train_003369,0.0005352919,2,1
train_003370,0.5,1,0
train_003371,0.5,1,0
train_003372,0.009286039,2,1
train_003373,0.5,1,0
train_003374,0.5,1,0
train_003375,0.5,2,0
train_003376,0.0017842266,2,1
train_003377,0.009720644,2,1
train_003378,0.5,3,0
train_003379,0.21189319,2,1
train_003380,0.5,2,0
train_003381,0.5,1,0
train_003382,0.00012776657,1,1
train_003383,0.5,3,0
train_003384,0.5,1,0
train_003385,0.090157434,2,1
train_003386,0.99421614,3,1
train_003387,0.5,1,0
train_003388,0.0036536844,1,1
train_003389,0.0069236583,2,1
train_003390,0.5,2,0
train_003391,0.5,1,0
train_003392,0.5,1,0
train_003393,0.5,1,0
train_003394,0.002029486,1,1
train_003395,0.00011732491,1,1
train_003396,0.5,1,0
train_003397,0.02079287,4,1
train_003398,0.010855373,2,1
train_003399,0.0096459985,1,1
train_003400,0.087811165,2,1
train_003401,0.5,1,0
train_003402,0.5,1,0
train_003403,7.481664e-05,2,1
train_003404,0.5,2,0
train_003405,0.086543165,2,1
train_003406,0.5,1,0
train_003407,0.5,1,0
train_003408,0.07882872,2,1
train_003409,0.0001792924,2,1
train_003410,0.026462492,1,1
train_003411,0.5,1,0
train_003412,0.00069752836,1,1
train_003413,0.5,1,0
train_003414,0.5,1,0
train_003415,0.0009377047,2,1
train_003416,0.5,1,0
train_003417,0.00027496187,1,1
train_003418,0.0001114729,2,1
train_003419,0.5,2,0
train_003420,0.0054259812,2,1
train_003421,0.5,1,0
train_003422,0.5,2,0
train_003423,0.032391433,1,1
train_003424,0.0028922835,1,1
train_003425,0.0010655109,2,1
train_003426,0.06743815,3,1
train_003427,0.5,1,0
train_003428,0.004531073,3,1
train_003429,0.5,3,0
train_003430,0.01330446,4,1
train_003431,0.5,1,0
train_003432,0.5,1,0
train_003433,0.080268756,1,1
train_003434,0.5,1,0
train_003435,0.045612503,1,1
train_003436,0.017409923,1,1
train_003437,4.063014e-05,2,1
train_003438,0.5,2,0
train_003439,0.0019916294,3,1
train_003440,0.5,1,0
train_003441,0.026896704,4,1
train_003442,0.00026683338,3,1
train_003443,0.5,2,0
train_003444,0.5,2,0
train_003445,0.0020738838,3,1
train_003446,0.00084271573,2,1
train_003447,0.5,2,0
train_003448,0.5,1,0
train_003449,0.0016454103,2,1
train_003450,0.5,1,0
train_003451,0.5,4,0
train_003452,0.5,1,0
train_003453,0.5,1,0
train_003454,0.5,2,0
train_003455,5.7956055e-05,1,1
train_003456,0.00047418353,3,1
train_003457,0.5,1,0
train_003458,0.5,1,0
train_003459,0.5,2,0
train_003460,0.0008715691,1,1
train_003461,0.5,2,0
train_003462,0.00014898769,2,1
train_003463,0.0002669073,1,1
train_003464,0.0033394282,2,1
train_003465,0.0052081323,1,1
train_003466,0.5,2,0
train_003467,0.5,1,0
train_003468,0.5,2,0
train_003469,0.0013462886,2,1
train_003470,0.0077255205,1,1
train_003471,0.5,1,0
train_003472,0.5,1,0
train_003473,0.002611716,1,1
train_003474,0.5,1,0
train_003475,0.5,1,0
train_003476,0.00011807298,2,1
train_003477,0.5,1,0
train_003478,0.0058928845,1,1
train_003479,0.5,1,0
train_003480,0.5,2,0
train_003481,0.0008955891,2,1
train_003482,0.5,1,0
train_003483,0.00019780162,1,1
train_003484,0.5,1,0
train_003485,0.5,1,0
train_003486,0.5,2,0
train_003487,0.5,2,0
train_003488,0.5,2,0
train_003489,0.00021948373,2,1
train_003490,0.00061632355,2,1
train_003491,0.004148397,2,1
train_003492,0.006295624,1,1
train_003493,0.5,1,0
train_003494,0.5,2,0
train_003495,0.0017780132,3,1
train_003496,0.04507485,3,1
train_003497,0.031650495,2,1
train_003498,0.0017634515,3,1
train_003499,0.00033084906,2,1
train_003500,0.47073212,3,1
train_003501,0.005572033,2,1
train_003502,0.5,1,0
train_003503,0.5,2,0
train_003504,0.5,1,0
train_003505,0.5,1,0
train_003506,0.96249235,3,1
train_003507,0.5,1,0
train_003508,0.00016708899,1,1
train_003509,0.000604027,2,1
train_003510,0.011223388,3,1
train_003511,0.5,3,0
train_003512,0.5,1,0
train_003513,0.5,1,0
train_003514,0.5,2,0
train_003515,0.0042450763,1,1
train_003516,0.5,2,0
train_003517,0.00029585918,4,1
train_003518,0.00023801594,1,1
train_003519,0.5,3,0
train_003520,0.010693391,1,1
train_003521,0.0025138417,2,1
train_003522,0.009800719,4,1
train_003523,0.015966503,2,1
train_003524,0.5,1,0
train_003525,0.00578118,2,1
train_003526,0.5,1,0
train_003527,0.5,3,0
train_003528,0.5,2,0
train_003529,0.00143075,1,1
train_003530,0.0005397846,1,1
train_003531,8.084533e-05,2,1
train_003532,0.5,1,0
train_003533,0.00063178636,1,1
train_003534,0.002286747,3,1
train_003535,0.5,2,0
train_003536,0.0009518233,2,1
train_003537,0.5,3,0
train_003538,0.034431905,3,1
train_003539,0.5,1,0
train_003540,0.00039127393,2,1
train_003541,0.04436559,2,1
train_003542,0.5,1,0
train_003543,0.5,1,0
train_003544,0.5,1,0
train_003545,0.04864205,1,1
train_003546,0.5,1,0
train_003547,0.017151095,1,1
train_003548,0.5,0,0
train_003549,0.0018500878,1,1
train_003550,0.5,1,0
train_003551,0.5,2,0
train_003552,0.008063641,2,1
train_003553,0.019644871,1,1
train_003554,0.5,1,0
train_003555,0.0005935556,1,1
train_003556,0.5,1,0
train_003557,0.0045886952,2,1
train_003558,0.5,1,0
train_003559,9.318482e-05,2,1
train_003560,0.0018066126,1,1
train_003561,0.012587506,1,1
train_003562,0.004298653,2,1
train_003563,0.0037789713,3,1
train_003564,0.0026331518,3,1
train_003565,0.5,1,0
train_003566,0.5,1,0
train_003567,0.5,1,0
train_003568,0.0013108926,2,1
train_003569,0.0063937097,1,1
train_003570,0.0039941124,2,1
train_003571,0.5,1,0
train_003572,0.0019191719,2,1
train_003573,0.0007156474,1,1
train_003574,0.0026284961,1,1
train_003575,0.5,2,0
train_003576,0.00042139713,1,1
train_003577,0.5,2,0
train_003578,0.5,1,0
train_003579,0.0005231908,1,1
train_003580,0.5,1,0
train_003581,0.5,1,0
train_003582,0.0024914998,1,1
train_003583,0.015922474,2,1
train_003584,0.04322563,2,1
train_003585,0.00059558736,2,1
train_003586,0.5,1,0
train_003587,0.5,1,0
train_003588,0.0005546963,2,1
train_003589,0.015541027,1,1
train_003590,0.000587356,2,1
train_003591,0.5,1,0
train_003592,0.025533192,2,1
train_003593,0.5,1,0
train_003594,0.5,2,0
train_003595,0.0017919308,2,1
train_003596,0.5,2,0
train_003597,0.010766133,1,1
train_003598,0.009973701,3,1
train_003599,0.019043822,3,1
train_003600,0.030698895,1,1
train_003601,0.5,2,0
train_003602,0.5,2,0
train_003603,0.5,1,0
train_003604,0.0034164202,3,1
train_003605,0.0036921648,1,1
train_003606,0.00043909848,1,1
train_003607,0.006446448,1,1
train_003608,0.5,1,0
train_003609,0.00033808677,1,1
train_003610,0.0037126837,3,1
train_003611,0.0003114391,2,1
train_003612,0.0010918776,2,1
train_003613,0.0012175149,2,1
train_003614,0.5,1,0
train_003615,0.14507413,3,1
train_003616,0.5,1,0
train_003617,0.15566254,2,1
train_003618,0.0043757833,1,1
train_003619,6.0962047e-05,1,1
train_003620,0.5,2,0
train_003621,0.00088726036,2,1
train_003622,0.5,1,0
train_003623,0.09217904,2,1
train_003624,9.2709335e-05,2,1
train_003625,0.004956672,1,1
train_003626,7.0007504e-06,3,1
train_003627,0.5,2,0
train_003628,0.5,1,0
train_003629,0.25108096,2,1
train_003630,0.048165724,2,1
train_003631,0.5,1,0
train_003632,0.5,1,0
train_003633,0.00491101,1,1
train_003634,0.00022954233,1,1
train_003635,0.5,1,0
train_003636,0.5,2,0
train_003637,0.00026914687,2,1
train_003638,0.5,1,0
train_003639,0.5,1,0
train_003640,0.5,2,0
train_003641,0.5,1,0
train_003642,0.5,1,0
train_003643,0.5,1,0
train_003644,0.5,1,0
train_003645,0.5,1,0
train_003646,0.00011966586,1,1
train_003647,0.5,1,0
train_003648,0.36864614,2,1
train_003649,0.0013943935,1,1
train_003650,0.03445699,3,1
train_003651,0.00392326,2,1
train_003652,0.0026590612,3,1
train_003653,0.5,2,0
train_003654,0.5,2,0
train_003655,0.00023359153,2,1
train_003656,0.5,1,0
train_003657,0.004045517,1,1
train_003658,0.00022980353,1,1
train_003659,0.5,1,0
train_003660,0.5,2,0
train_003661,0.005006133,2,1
train_003662,0.0009377047,2,1
train_003663,0.5,2,0
train_003664,0.5,1,0
train_003665,0.5,1,0
train_003666,0.050789636,2,1
train_003667,0.0019223789,1,1
train_003668,0.18334685,4,1
train_003669,0.5,3,0
train_003670,0.0065374672,3,1
train_003671,0.025431167,1,1
train_003672,0.5,1,0
train_003673,0.5,1,0
train_003674,0.00017875191,2,1
train_003675,0.025168467,1,1
train_003676,0.5,1,0
train_003677,0.5,2,0
train_003678,0.5,1,0
train_003679,0.5,1,0
train_003680,0.5,1,0
train_003681,0.00022207355,2,1
train_003682,0.5,1,0
train_003683,0.5,1,0
train_003684,0.5,1,0
train_003685,0.058882058,1,1
train_003686,0.00069755805,3,1
train_003687,0.13403355,2,1
train_003688,0.00053429446,1,1
train_003689,0.5,1,0
train_003690,0.00018748124,2,1
train_003691,0.00013934642,1,1
train_003692,0.76612604,4,1
train_003693,0.81103325,3,1
train_003694,0.5,1,0
train_003695,0.5,1,0
train_003696,0.5,2,0
train_003697,0.0017305868,2,1
train_003698,0.5,1,0
train_003699,0.00035066545,1,1
train_003700,0.00046273274,1,1
train_003701,0.0005088165,1,1
train_003702,7.363436e-05,2,1
train_003703,0.9881151,4,1
train_003704,6.418207e-05,1,1
train_003705,0.5,2,0
train_003706,0.026436854,1,1
train_003707,0.5,1,0
train_003708,0.0017921235,1,1
train_003709,0.0015073757,1,1
train_003710,0.005240255,1,1
train_003711,0.000934748,2,1
train_003712,0.5,2,0
train_003713,0.0047751884,2,1
train_003714,0.5,1,0
train_003715,0.0014917671,1,1
train_003716,0.16568053,2,1
train_003717,0.016952395,2,1
train_003718,0.031538557,2,1
train_003719,0.008636473,2,1
train_003720,0.5,2,0
train_003721,0.0008174558,1,1
train_003722,0.5,1,0
train_003723,0.00019045337,1,1
train_003724,0.35961592,2,1
train_003725,0.022418818,2,1
train_003726,0.5,1,0
train_003727,0.0052949917,1,1
train_003728,0.00039429968,2,1
train_003729,0.5,2,0
train_003730,0.0041141706,1,1
train_003731,0.5,1,0
train_003732,0.5,3,0
train_003733,0.011132602,2,1
train_003734,0.5,1,0
train_003735,0.5,2,0
train_003736,0.0012300715,1,1
train_003737,0.008367115,2,1
train_003738,0.5,2,0
train_003739,0.5,2,0
train_003740,0.5,2,0
train_003741,0.0002729368,3,1
train_003742,0.002848138,2,1
train_003743,0.0018959218,1,1
train_003744,0.0073836828,2,1
train_003745,0.03516192,1,1
train_003746,0.0020874736,3,1
train_003747,0.5,2,0
train_003748,0.5,1,0
train_003749,5.4951888e-05,1,1
train_003750,0.0014209863,3,1
train_003751,0.0006345373,1,1
train_003752,0.00028645573,2,1
train_003753,0.5,1,0
train_003754,0.0021636556,1,1
train_003755,0.5,1,0
train_003756,0.08225871,2,1
train_003757,0.5,1,0
train_003758,0.5,2,0
train_003759,0.005907122,2,1
train_003760,0.12839596,2,1
train_003761,0.5,3,0
train_003762,0.5,1,0
train_003763,0.0006962373,1,1
train_003764,0.03283179,2,1
train_003765,0.5,1,0
train_003766,0.5,1,0
train_003767,0.5,1,0
train_003768,0.01911223,2,1
train_003769,0.5,1,0
train_003770,0.0011835608,2,1
train_003771,0.0095420135,2,1
train_003772,0.011491645,2,1
train_003773,0.5,3,0
train_003774,0.5,1,0
train_003775,1.32706655e-05,2,1
train_003776,0.12782168,3,1
train_003777,0.5,2,0
train_003778,0.9561462,3,1
train_003779,0.00075977575,2,1
train_003780,0.09647091,4,1
train_003781,0.60578555,3,1
train_003782,0.5,1,0
train_003783,0.5,2,0
train_003784,0.025206463,2,1
train_003785,0.5,1,0
train_003786,0.5,2,0
train_003787,0.011570798,2,1
train_003788,0.00321624,1,1
train_003789,0.5,2,0
